,taxi_no,date,time,lon,lat,speed,occupy,unknown,hour
30611,B00774,9/8/2009,10:50:52,113.91597,23.07907,0,0,0,10
30612,B00774,9/8/2009,10:50:52,113.91597,23.07907,0,0,0,10
30613,B00774,9/8/2009,10:50:52,113.91597,23.07907,0,0,0,10
30614,B00774,9/8/2009,10:50:52,113.91597,23.07907,0,0,0,10
30615,B00774,9/8/2009,10:50:52,113.91597,23.07907,0,0,0,10
30616,B00774,9/8/2009,10:52:52,113.91597,23.07907,0,0,0,10
30617,B00774,9/8/2009,10:54:52,113.91597,23.07907,0,0,0,10
30618,B00774,9/8/2009,10:54:52,113.91597,23.07907,0,0,0,10
30619,B00774,9/8/2009,10:54:52,113.91597,23.07907,0,0,0,10
30620,B00774,9/8/2009,10:54:52,113.91597,23.07907,0,0,0,10
30621,B00774,9/8/2009,10:54:52,113.91597,23.07907,0,0,0,10
30622,B00774,9/8/2009,10:57:52,113.91597,23.07907,0,0,0,10
30623,B00774,9/8/2009,10:58:52,113.91597,23.07907,0,0,0,10
30624,B00774,9/8/2009,11:00:52,113.91597,23.07907,0,0,0,11
30625,B00774,9/8/2009,11:02:52,113.91597,23.07907,0,0,0,11
30626,B00774,9/8/2009,11:03:52,113.91597,23.07907,0,0,0,11
30627,B00774,9/8/2009,11:06:52,113.91597,23.07907,0,0,0,11
30628,B00774,9/8/2009,11:12:52,113.91597,23.07907,0,0,0,11
30629,B00774,9/8/2009,11:15:52,113.91597,23.07907,0,0,0,11
30630,B00774,9/8/2009,11:17:52,113.91597,23.07907,0,0,0,11
30631,B00774,9/8/2009,11:17:52,113.91597,23.07907,0,0,0,11
30632,B00774,9/8/2009,11:17:52,113.91597,23.07907,0,0,0,11
30633,B00774,9/8/2009,11:17:52,113.91597,23.07907,0,0,0,11
30634,B00774,9/8/2009,11:17:52,113.91597,23.07907,0,0,0,11
30635,B00774,9/8/2009,11:17:52,113.91597,23.07907,0,0,0,11
30636,B00774,9/8/2009,11:17:52,113.91597,23.07907,0,0,0,11
30637,B00774,9/8/2009,11:17:52,113.91597,23.07907,0,0,0,11
30638,B00774,9/8/2009,11:17:52,113.91597,23.07907,0,0,0,11
30639,B00774,9/8/2009,11:17:52,113.91597,23.07907,0,0,0,11
30640,B00774,9/8/2009,11:17:52,113.91597,23.07907,0,0,0,11
30641,B00774,9/8/2009,11:20:53,113.91597,23.07907,0,0,0,11
30642,B00774,9/8/2009,11:21:53,113.91597,23.07907,0,0,0,11
30643,B00774,9/8/2009,11:22:53,113.91597,23.07907,0,0,0,11
30644,B00774,9/8/2009,11:22:53,113.91597,23.07907,0,0,0,11
30645,B00774,9/8/2009,11:22:53,113.91597,23.07907,0,0,0,11
30646,B00774,9/8/2009,11:22:53,113.91597,23.07907,0,0,0,11
30647,B00774,9/8/2009,11:22:53,113.91597,23.07907,0,0,0,11
30648,B00774,9/8/2009,11:22:53,113.91597,23.07907,0,0,0,11
30649,B00774,9/8/2009,11:22:53,113.91597,23.07907,0,0,0,11
30650,B00774,9/8/2009,11:22:53,113.91597,23.07907,0,0,0,11
30651,B00774,9/8/2009,11:22:53,113.91597,23.07907,0,0,0,11
30652,B00774,9/8/2009,11:22:53,113.91597,23.07907,0,0,0,11
30653,B00774,9/8/2009,11:23:53,113.91682,23.08005,7,0,0,11
30654,B00774,9/8/2009,11:25:53,113.91433,23.08195,10,0,0,11
30655,B00774,9/8/2009,11:28:53,113.92325,23.0849,38,0,0,11
30656,B00774,9/8/2009,11:34:53,113.93383,23.07338,34,0,0,11
30657,B00774,9/8/2009,11:39:53,113.95232,23.06332,38,0,0,11
30658,B00774,9/8/2009,11:41:52,113.95103,23.05345,42,0,0,11
30659,B00774,9/8/2009,11:41:52,113.95103,23.05345,42,0,0,11
30660,B00774,9/8/2009,11:41:52,113.95103,23.05345,42,0,0,11
30661,B00774,9/8/2009,11:41:52,113.95103,23.05345,42,0,0,11
30662,B00774,9/8/2009,11:42:52,113.95866,23.0542,51,0,0,11
30663,B00774,9/8/2009,11:43:52,113.97028,23.05107,74,0,0,11
30664,B00774,9/8/2009,11:45:52,113.99312,23.05183,74,0,0,11
30665,B00774,9/8/2009,11:45:52,113.99312,23.05183,74,0,0,11
30666,B00774,9/8/2009,11:45:52,113.99312,23.05183,74,0,0,11
30667,B00774,9/8/2009,11:45:52,113.99312,23.05183,74,0,0,11
30668,B00774,9/8/2009,11:45:52,113.99312,23.05183,74,0,0,11
30669,B00774,9/8/2009,11:45:52,113.99312,23.05183,74,0,0,11
30670,B00774,9/8/2009,11:45:52,113.99312,23.05183,74,0,0,11
30671,B00774,9/8/2009,11:45:52,113.99312,23.05183,74,0,0,11
30672,B00774,9/8/2009,11:45:52,113.99312,23.05183,74,0,0,11
30673,B00774,9/8/2009,11:45:52,113.99312,23.05183,74,0,0,11
30674,B00774,9/8/2009,11:45:52,113.99312,23.05183,74,0,0,11
30675,B00774,9/8/2009,11:45:52,113.99312,23.05183,74,0,0,11
30676,B00774,9/8/2009,11:45:52,113.99312,23.05183,74,0,0,11
30677,B00774,9/8/2009,11:45:52,113.99312,23.05183,74,0,0,11
30678,B00774,9/8/2009,11:46:52,114.00317,23.05652,70,0,0,11
30679,B00774,9/8/2009,11:46:52,114.00317,23.05652,70,0,0,11
30680,B00774,9/8/2009,11:46:52,114.00317,23.05652,70,0,0,11
30681,B00774,9/8/2009,11:46:52,114.00317,23.05652,70,0,0,11
30682,B00774,9/8/2009,11:46:52,114.00317,23.05652,70,0,0,11
30683,B00774,9/8/2009,11:46:52,114.00317,23.05652,70,0,0,11
30684,B00774,9/8/2009,11:46:52,114.00317,23.05652,70,0,0,11
30685,B00774,9/8/2009,11:46:52,114.00317,23.05652,70,0,0,11
30686,B00774,9/8/2009,11:46:52,114.00317,23.05652,70,0,0,11
30687,B00774,9/8/2009,11:47:52,114.01335,23.05418,65,0,0,11
30688,B00774,9/8/2009,11:48:52,114.02202,23.04985,60,0,0,11
30689,B00774,9/8/2009,11:52:52,114.03715,23.03323,18,0,0,11
30690,B00774,9/8/2009,11:52:52,114.03715,23.03323,18,0,0,11
30691,B00774,9/8/2009,11:53:52,114.03425,23.02348,67,0,0,11
30692,B00774,9/8/2009,11:53:52,114.03425,23.02348,67,0,0,11
30693,B00774,9/8/2009,11:53:52,114.03425,23.02348,67,0,0,11
30694,B00774,9/8/2009,11:53:52,114.03425,23.02348,67,0,0,11
30695,B00774,9/8/2009,11:53:52,114.03425,23.02348,67,0,0,11
30696,B00774,9/8/2009,11:58:52,114.03011,23.00792,4,0,0,11
30697,B00774,9/8/2009,11:59:52,114.03865,23.00868,52,0,0,11
30698,B00774,9/8/2009,12:00:52,114.048,23.00952,57,0,0,12
30699,B00774,9/8/2009,12:00:52,114.048,23.00952,57,0,0,12
30700,B00774,9/8/2009,12:00:52,114.048,23.00952,57,0,0,12
30701,B00774,9/8/2009,12:00:52,114.048,23.00952,57,0,0,12
30702,B00774,9/8/2009,12:00:52,114.048,23.00952,57,0,0,12
30703,B00774,9/8/2009,12:00:52,114.048,23.00952,57,0,0,12
30704,B00774,9/8/2009,12:00:52,114.048,23.00952,57,0,0,12
30705,B00774,9/8/2009,12:00:52,114.048,23.00952,57,0,0,12
30706,B00774,9/8/2009,12:00:52,114.048,23.00952,57,0,0,12
30707,B00774,9/8/2009,12:00:52,114.048,23.00952,57,0,0,12
30708,B00774,9/8/2009,12:00:52,114.048,23.00952,57,0,0,12
30709,B00774,9/8/2009,12:00:52,114.048,23.00952,57,0,0,12
30710,B00774,9/8/2009,12:00:52,114.048,23.00952,57,0,0,12
30711,B00774,9/8/2009,12:04:52,114.0676,22.9888,56,0,0,12
30712,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30713,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30714,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30715,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30716,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30717,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30718,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30719,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30720,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30721,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30722,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30723,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30724,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30725,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30726,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30727,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30728,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30729,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30730,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30731,B00774,9/8/2009,12:07:52,114.06631,22.97818,12,0,0,12
30732,B00774,9/8/2009,12:08:52,114.06423,22.97653,15,0,0,12
30733,B00774,9/8/2009,12:16:52,114.0659,22.91737,73,0,0,12
30734,B00774,9/8/2009,12:17:52,114.0711,22.90957,60,0,0,12
30735,B00774,9/8/2009,12:18:52,114.07602,22.90223,57,0,0,12
30736,B00774,9/8/2009,12:22:52,114.08308,22.87725,41,0,0,12
30737,B00774,9/8/2009,12:23:52,114.08462,22.86915,54,0,0,12
30738,B00774,9/8/2009,12:22:52,114.08308,22.87725,41,0,0,12
30739,B00774,9/8/2009,12:25:52,114.09078,22.85113,27,0,0,12
30740,B00774,9/8/2009,12:22:52,114.08308,22.87725,41,0,0,12
30741,B00774,9/8/2009,12:22:52,114.08308,22.87725,41,0,0,12
30742,B00774,9/8/2009,12:25:52,114.09078,22.85113,27,0,0,12
30743,B00774,9/8/2009,12:33:34,114.11127,22.81372,8,0,0,12
30744,B00774,9/8/2009,12:36:34,114.11483,22.8038,35,0,0,12
30745,B00774,9/8/2009,12:37:34,114.11826,22.79603,56,0,0,12
30746,B00774,9/8/2009,12:41:34,114.13757,22.7621,66,0,0,12
30747,B00774,9/8/2009,12:42:34,114.14373,22.76318,38,0,0,12
30748,B00774,9/8/2009,12:45:34,114.16695,22.75785,56,0,0,12
30749,B00774,9/8/2009,12:46:34,114.173,22.75068,63,0,0,12
30750,B00774,9/8/2009,12:47:34,114.17258,22.74095,69,0,0,12
30751,B00774,9/8/2009,12:49:34,114.17105,22.72248,53,0,0,12
30752,B00774,9/8/2009,12:49:34,114.17105,22.72248,53,0,0,12
30753,B00774,9/8/2009,12:53:33,114.17775,22.69957,46,0,0,12
30754,B00774,9/8/2009,12:55:33,114.16441,22.6892,54,0,0,12
30755,B00774,9/8/2009,12:57:33,114.1607,22.68887,3,0,0,12
30756,B00774,9/8/2009,12:57:33,114.1607,22.68887,3,0,0,12
30757,B00774,9/8/2009,12:57:33,114.1607,22.68887,3,0,0,12
30758,B00774,9/8/2009,12:57:33,114.1607,22.68887,3,0,0,12
30759,B00774,9/8/2009,12:57:33,114.1607,22.68887,3,0,0,12
30760,B00774,9/8/2009,12:57:33,114.1607,22.68887,3,0,0,12
30761,B00774,9/8/2009,12:57:33,114.1607,22.68887,3,0,0,12
30762,B00774,9/8/2009,12:57:33,114.1607,22.68887,3,0,0,12
30763,B00774,9/8/2009,12:57:33,114.1607,22.68887,3,0,0,12
30764,B00774,9/8/2009,12:57:33,114.1607,22.68887,3,0,0,12
30765,B00774,9/8/2009,12:57:33,114.1607,22.68887,3,0,0,12
30766,B00774,9/8/2009,12:57:33,114.1607,22.68887,3,0,0,12
30767,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30768,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30769,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30770,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30771,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30772,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30773,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30774,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30775,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30776,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30777,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30778,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30779,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30780,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30781,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30782,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30783,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30784,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30785,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30786,B00774,9/8/2009,12:58:33,114.1607,22.68887,0,0,0,12
30787,B00774,9/8/2009,12:59:33,114.1607,22.68887,0,0,0,12
30788,B00774,9/8/2009,12:59:33,114.1607,22.68887,0,0,0,12
30789,B00774,9/8/2009,12:59:33,114.1607,22.68887,0,0,0,12
30790,B00774,9/8/2009,12:59:33,114.1607,22.68887,0,0,0,12
30791,B00774,9/8/2009,12:59:33,114.1607,22.68887,0,0,0,12
30792,B00774,9/8/2009,12:59:33,114.1607,22.68887,0,0,0,12
30793,B00774,9/8/2009,13:00:33,114.1607,22.68887,0,0,0,13
30794,B00774,9/8/2009,13:01:33,114.1607,22.68887,0,0,0,13
30795,B00774,9/8/2009,13:02:33,114.1607,22.68887,0,0,0,13
30796,B00774,9/8/2009,13:04:33,114.15985,22.68942,1,0,0,13
30797,B00774,9/8/2009,13:06:33,114.15925,22.69092,9,0,0,13
30798,B00774,9/8/2009,13:07:33,114.1577,22.69307,20,0,0,13
30799,B00774,9/8/2009,13:12:33,114.1561,22.69043,0,0,0,13
30800,B00774,9/8/2009,13:14:33,114.1561,22.69043,0,0,0,13
30801,B00774,9/8/2009,13:15:33,114.1561,22.69043,0,0,0,13
30802,B00774,9/8/2009,13:16:33,114.1561,22.69043,0,0,0,13
30803,B00774,9/8/2009,13:16:33,114.1561,22.69043,0,0,0,13
30804,B00774,9/8/2009,13:17:33,114.1561,22.69043,0,0,0,13
30805,B00774,9/8/2009,13:17:33,114.1561,22.69043,0,0,0,13
30806,B00774,9/8/2009,13:17:33,114.1561,22.69043,0,0,0,13
30807,B00774,9/8/2009,13:17:33,114.1561,22.69043,0,0,0,13
30808,B00774,9/8/2009,13:17:33,114.1561,22.69043,0,0,0,13
30809,B00774,9/8/2009,13:17:33,114.1561,22.69043,0,0,0,13
30810,B00774,9/8/2009,13:18:33,114.1561,22.69043,0,0,0,13
30811,B00774,9/8/2009,13:25:33,114.1561,22.69043,0,0,0,13
30812,B00774,9/8/2009,13:26:33,114.1561,22.69043,0,0,0,13
30813,B00774,9/8/2009,13:27:33,114.1561,22.69043,0,0,0,13
30814,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30815,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30816,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30817,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30818,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30819,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30820,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30821,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30822,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30823,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30824,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30825,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30826,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30827,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30828,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30829,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30830,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30831,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30832,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30833,B00774,9/8/2009,13:31:33,114.1561,22.69043,0,0,0,13
30834,B00774,9/8/2009,13:32:33,114.1561,22.69043,0,0,0,13
30835,B00774,9/8/2009,13:33:33,114.1561,22.69043,0,0,0,13
30836,B00774,9/8/2009,13:34:33,114.1561,22.69043,0,0,0,13
30837,B00774,9/8/2009,13:36:34,114.1561,22.69043,0,0,0,13
30838,B00774,9/8/2009,13:36:34,114.1561,22.69043,0,0,0,13
30839,B00774,9/8/2009,13:36:34,114.1561,22.69043,0,0,0,13
30840,B00774,9/8/2009,13:36:34,114.1561,22.69043,0,0,0,13
30841,B00774,9/8/2009,13:36:34,114.1561,22.69043,0,0,0,13
30842,B00774,9/8/2009,13:36:34,114.1561,22.69043,0,0,0,13
30843,B00774,9/8/2009,13:36:34,114.1561,22.69043,0,0,0,13
30844,B00774,9/8/2009,13:36:34,114.1561,22.69043,0,0,0,13
30845,B00774,9/8/2009,13:36:34,114.1561,22.69043,0,0,0,13
30846,B00774,9/8/2009,13:36:34,114.1561,22.69043,0,0,0,13
30847,B00774,9/8/2009,13:36:34,114.1561,22.69043,0,0,0,13
30848,B00774,9/8/2009,13:36:34,114.1561,22.69043,0,0,0,13
30849,B00774,9/8/2009,13:36:34,114.1561,22.69043,0,0,0,13
30850,B00774,9/8/2009,13:39:34,114.1561,22.69043,0,0,0,13
30851,B00774,9/8/2009,13:42:34,114.1561,22.69043,0,0,0,13
30852,B00774,9/8/2009,13:43:34,114.1561,22.69043,0,0,0,13
30853,B00774,9/8/2009,13:44:34,114.1561,22.69043,0,0,0,13
30854,B00774,9/8/2009,13:45:34,114.1561,22.69043,0,0,0,13
30855,B00774,9/8/2009,13:50:34,114.1561,22.69043,0,0,0,13
30856,B00774,9/8/2009,13:50:34,114.1561,22.69043,0,0,0,13
30857,B00774,9/8/2009,13:50:34,114.1561,22.69043,0,0,0,13
30858,B00774,9/8/2009,13:50:34,114.1561,22.69043,0,0,0,13
30859,B00774,9/8/2009,13:50:34,114.1561,22.69043,0,0,0,13
30860,B00774,9/8/2009,13:50:34,114.1561,22.69043,0,0,0,13
30861,B00774,9/8/2009,13:51:34,114.1561,22.69043,0,0,0,13
30862,B00774,9/8/2009,13:54:34,114.1561,22.69043,0,0,0,13
30863,B00774,9/8/2009,13:55:34,114.1561,22.69043,0,0,0,13
30864,B00774,9/8/2009,13:55:34,114.1561,22.69043,0,0,0,13
30865,B00774,9/8/2009,13:55:34,114.1561,22.69043,0,0,0,13
30866,B00774,9/8/2009,13:55:34,114.1561,22.69043,0,0,0,13
30867,B00774,9/8/2009,13:55:34,114.1561,22.69043,0,0,0,13
30868,B00774,9/8/2009,13:56:34,114.1561,22.69043,0,0,0,13
30869,B00774,9/8/2009,13:56:34,114.1561,22.69043,0,0,0,13
30870,B00774,9/8/2009,13:56:34,114.1561,22.69043,0,0,0,13
30871,B00774,9/8/2009,13:56:34,114.1561,22.69043,0,0,0,13
30872,B00774,9/8/2009,13:56:34,114.1561,22.69043,0,0,0,13
30873,B00774,9/8/2009,13:56:34,114.1561,22.69043,0,0,0,13
30874,B00774,9/8/2009,13:56:34,114.1561,22.69043,0,0,0,13
30875,B00774,9/8/2009,13:58:34,114.1561,22.69043,0,0,0,13
30876,B00774,9/8/2009,13:59:34,114.1561,22.69043,0,0,0,13
30877,B00774,9/8/2009,14:01:33,114.1561,22.69043,0,0,0,14
30878,B00774,9/8/2009,14:02:33,114.1561,22.69043,0,0,0,14
30879,B00774,9/8/2009,14:07:33,114.1561,22.69043,0,0,0,14
30880,B00774,9/8/2009,14:10:33,114.1561,22.69043,0,0,0,14
30881,B00774,9/8/2009,14:10:33,114.1561,22.69043,0,0,0,14
30882,B00774,9/8/2009,14:13:33,114.1561,22.69043,0,0,0,14
30883,B00774,9/8/2009,14:13:33,114.1561,22.69043,0,0,0,14
30884,B00774,9/8/2009,14:13:33,114.1561,22.69043,0,0,0,14
30885,B00774,9/8/2009,14:15:33,114.1561,22.69043,0,0,0,14
30886,B00774,9/8/2009,14:15:33,114.1561,22.69043,0,0,0,14
30887,B00774,9/8/2009,14:15:33,114.1561,22.69043,0,0,0,14
30888,B00774,9/8/2009,14:15:33,114.1561,22.69043,0,0,0,14
30889,B00774,9/8/2009,14:15:33,114.1561,22.69043,0,0,0,14
30890,B00774,9/8/2009,14:17:33,114.1561,22.69043,0,0,0,14
30891,B00774,9/8/2009,14:17:33,114.1561,22.69043,0,0,0,14
30892,B00774,9/8/2009,14:17:33,114.1561,22.69043,0,0,0,14
30893,B00774,9/8/2009,14:19:33,114.1561,22.69043,0,0,0,14
30894,B00774,9/8/2009,14:19:33,114.1561,22.69043,0,0,0,14
30895,B00774,9/8/2009,14:21:33,114.1561,22.69043,0,0,0,14
30896,B00774,9/8/2009,14:24:33,114.1561,22.69043,0,0,0,14
30897,B00774,9/8/2009,14:25:33,114.1561,22.69043,0,0,0,14
30898,B00774,9/8/2009,14:26:33,114.1561,22.69043,0,0,0,14
30899,B00774,9/8/2009,14:26:33,114.1561,22.69043,0,0,0,14
30900,B00774,9/8/2009,14:26:33,114.1561,22.69043,0,0,0,14
30901,B00774,9/8/2009,14:26:33,114.1561,22.69043,0,0,0,14
30902,B00774,9/8/2009,14:26:33,114.1561,22.69043,0,0,0,14
30903,B00774,9/8/2009,14:27:33,114.1561,22.69043,0,0,0,14
30904,B00774,9/8/2009,14:28:33,114.1561,22.69043,0,0,0,14
30905,B00774,9/8/2009,14:29:33,114.1561,22.69043,0,0,0,14
30906,B00774,9/8/2009,14:30:33,114.1561,22.69043,0,0,0,14
30907,B00774,9/8/2009,14:32:33,114.1561,22.69043,0,0,0,14
30908,B00774,9/8/2009,14:33:33,114.1561,22.69043,0,0,0,14
30909,B00774,9/8/2009,14:34:33,114.1561,22.69043,0,0,0,14
30910,B00774,9/8/2009,14:34:33,114.1561,22.69043,0,0,0,14
30911,B00774,9/8/2009,14:35:33,114.1561,22.69043,0,0,0,14
30912,B00774,9/8/2009,14:37:33,114.1561,22.69043,0,0,0,14
30913,B00774,9/8/2009,14:38:33,114.1561,22.69043,0,0,0,14
30914,B00774,9/8/2009,14:39:33,114.1561,22.69043,0,0,0,14
30915,B00774,9/8/2009,14:40:33,114.1561,22.69043,0,0,0,14
30916,B00774,9/8/2009,14:41:33,114.1561,22.69043,0,0,0,14
30917,B00774,9/8/2009,14:43:33,114.1561,22.69043,0,0,0,14
30918,B00774,9/8/2009,14:47:33,114.1561,22.69043,0,0,0,14
30919,B00774,9/8/2009,14:48:33,114.1561,22.69043,0,0,0,14
30920,B00774,9/8/2009,14:49:33,114.1561,22.69043,0,0,0,14
30921,B00774,9/8/2009,14:53:33,114.15672,22.69013,4,0,0,14
30922,B00774,9/8/2009,14:54:33,114.15905,22.69065,17,0,0,14
30923,B00774,9/8/2009,14:55:33,114.16122,22.6882,21,0,0,14
30924,B00774,9/8/2009,14:56:33,114.16187,22.68728,8,0,0,14
30925,B00774,9/8/2009,14:57:33,114.16177,22.68577,12,0,0,14
30926,B00774,9/8/2009,15:01:33,114.1629,22.68653,1,0,0,15
30927,B00774,9/8/2009,15:01:33,114.1629,22.68653,1,0,0,15
30928,B00774,9/8/2009,15:01:33,114.1629,22.68653,1,0,0,15
30929,B00774,9/8/2009,15:01:33,114.1629,22.68653,1,0,0,15
30930,B00774,9/8/2009,15:01:33,114.1629,22.68653,1,0,0,15
30931,B00774,9/8/2009,15:01:33,114.1629,22.68653,1,0,0,15
30932,B00774,9/8/2009,15:01:33,114.1629,22.68653,1,0,0,15
30933,B00774,9/8/2009,15:01:33,114.1629,22.68653,1,0,0,15
30934,B00774,9/8/2009,15:01:33,114.1629,22.68653,1,0,0,15
30935,B00774,9/8/2009,15:01:33,114.1629,22.68653,1,0,0,15
30936,B00774,9/8/2009,15:01:33,114.1629,22.68653,1,0,0,15
30937,B00774,9/8/2009,15:01:33,114.1629,22.68653,1,0,0,15
30938,B00774,9/8/2009,15:01:33,114.1629,22.68653,1,0,0,15
30939,B00774,9/8/2009,15:01:33,114.1629,22.68653,1,0,0,15
30940,B00774,9/8/2009,15:01:33,114.1629,22.68653,1,0,0,15
30941,B00774,9/8/2009,15:01:33,114.1629,22.68653,1,0,0,15
30942,B00774,9/8/2009,15:05:33,114.16015,22.6858,13,0,0,15
30943,B00774,9/8/2009,15:05:33,114.16015,22.6858,13,0,0,15
30944,B00774,9/8/2009,15:05:33,114.16015,22.6858,13,0,0,15
30945,B00774,9/8/2009,15:05:33,114.16015,22.6858,13,0,0,15
30946,B00774,9/8/2009,15:08:33,114.15231,22.67883,13,0,0,15
30947,B00774,9/8/2009,15:10:32,114.14622,22.67295,37,0,0,15
30948,B00774,9/8/2009,15:10:32,114.14622,22.67295,37,0,0,15
30949,B00774,9/8/2009,15:11:32,114.14542,22.66732,41,0,0,15
30950,B00774,9/8/2009,15:12:32,114.14508,22.66658,4,0,0,15
30951,B00774,9/8/2009,15:13:32,114.1438,22.66387,18,0,0,15
30952,B00774,9/8/2009,15:13:32,114.1438,22.66387,18,0,0,15
30953,B00774,9/8/2009,15:14:33,114.14115,22.65573,55,0,0,15
30954,B00774,9/8/2009,15:14:33,114.14115,22.65573,55,0,0,15
30955,B00774,9/8/2009,15:14:33,114.14115,22.65573,55,0,0,15
30956,B00774,9/8/2009,15:14:33,114.14115,22.65573,55,0,0,15
30957,B00774,9/8/2009,15:14:33,114.14115,22.65573,55,0,0,15
30958,B00774,9/8/2009,15:14:33,114.14115,22.65573,55,0,0,15
30959,B00774,9/8/2009,15:15:32,114.14204,22.65137,30,0,0,15
30960,B00774,9/8/2009,15:16:33,114.14618,22.64613,42,0,0,15
30961,B00774,9/8/2009,15:19:33,114.15176,22.64205,18,0,0,15
30962,B00774,9/8/2009,15:21:33,114.14592,22.64127,47,0,0,15
30963,B00774,9/8/2009,15:21:33,114.14592,22.64127,47,0,0,15
30964,B00774,9/8/2009,15:21:33,114.14592,22.64127,47,0,0,15
30965,B00774,9/8/2009,15:21:33,114.14592,22.64127,47,0,0,15
30966,B00774,9/8/2009,15:21:33,114.14592,22.64127,47,0,0,15
30967,B00774,9/8/2009,15:22:33,114.13564,22.63583,73,0,0,15
30968,B00774,9/8/2009,15:23:33,114.13036,22.63723,35,0,0,15
30969,B00774,9/8/2009,15:24:33,114.12479,22.63963,37,0,0,15
30970,B00774,9/8/2009,15:25:33,114.11442,22.64292,68,0,0,15
30971,B00774,9/8/2009,15:29:33,114.08086,22.62803,59,0,0,15
30972,B00774,9/8/2009,15:30:33,114.0766,22.61915,65,0,0,15
30973,B00774,9/8/2009,15:33:33,114.05743,22.59898,10,0,0,15
30974,B00774,9/8/2009,15:35:33,114.05556,22.59402,0,0,0,15
30975,B00774,9/8/2009,15:35:33,114.05556,22.59402,0,0,0,15
30976,B00774,9/8/2009,15:37:33,114.02037,22.59307,73,0,0,15
30977,B00774,9/8/2009,15:40:33,113.98843,22.58688,60,0,0,15
